Cluster,Layer,Correlation,p_value
Cluster_38,7,0.12121212121212122,0.43316925318888844
Cluster_38,8,0.06582100070472163,0.6712020807325716
Cluster_38,9,-0.11346018322762508,0.46336551945158
Cluster_38,10,-0.08949964763918251,0.5634369240263081
Cluster_38,11,-0.14390415785764624,0.35136999090922627
Cluster_38,12,0.37660324171952075,0.011744834973281047
Cluster_39,0,-0.04538407329105003,0.7698829005675731
Cluster_39,1,0.11486962649753346,0.45779271411451716
Cluster_39,2,0.13925299506694852,0.36731647703528947
Cluster_39,3,0.059055673009161376,0.7033617720715124
Cluster_39,4,0.07188160676532769,0.6428750757322952
Cluster_39,5,0.1007751937984496,0.5151219482783225
Cluster_39,6,0.018604651162790697,0.9045886460179753
Cluster_39,7,0.15715292459478505,0.3083110245051771
Cluster_39,8,0.14869626497533472,0.33539007679663746
Cluster_39,9,0.3028893587033122,0.04566021307961595
Cluster_39,10,0.25384073291050036,0.09637777820032879
Cluster_39,11,0.23537702607470048,0.12403229146467379
Cluster_39,12,0.09372797744890768,0.5450744687753097
Cluster_40,0,-0.10086956521739131,0.6390859319090778
Cluster_40,1,-0.3313043478260869,0.11377549347480266
Cluster_40,2,-0.32695652173913037,0.11888708485840495
Cluster_40,3,-0.3026086956521739,0.15063640962783909
Cluster_40,4,-0.3208695652173913,0.12632163923076095
Cluster_40,5,-0.3991304347826086,0.05334496241225273
Cluster_40,6,-0.34347826086956523,0.10032049069469841
Cluster_40,7,-0.15826086956521737,0.460148912728106
Cluster_40,8,-0.04608695652173912,0.8306723439322352
Cluster_40,9,-0.04608695652173912,0.8306723439322352
Cluster_40,10,-0.03130434782608695,0.884546955655295
Cluster_40,11,0.013913043478260868,0.9485530177017847
Cluster_40,12,-0.041739130434782605,0.8464521133997218
Cluster_41,0,0.4319567934541653,0.00479995697044581
Cluster_41,1,0.37044781883160777,0.01711705663353755
Cluster_41,2,0.3626067314151344,0.01980971261760871
Cluster_41,3,0.2951733796334635,0.060989948638750284
Cluster_41,4,0.1845269238676729,0.24810669167584873
Cluster_41,5,-0.06586513429837618,0.6824333276170662
Cluster_41,6,0.01916710257360153,0.9053191630696487
Cluster_41,7,0.1087297455084305,0.4986026443492485
Cluster_41,8,-0.24690713042539428,0.11963907041941402
Cluster_41,9,-0.06464540958914698,0.688013710006824
Cluster_41,10,-0.22983098449618564,0.1483012531706648
Cluster_41,11,-0.36713713747798565,0.01821372486475881
Cluster_41,12,0.3279317003956189,0.036338327840091
Cluster_42,0,-0.4094143404488232,0.030503481953161417
Cluster_42,1,-0.21182266009852216,0.2792100165210172
Cluster_42,2,-0.2731253420908593,0.15964828536673217
Cluster_42,3,-0.17843459222769564,0.3636350985416026
Cluster_42,4,0.06075533661740558,0.7587569748353266
Cluster_42,5,0.31253420908593316,0.10539680055946204
Cluster_42,6,0.23316912972085385,0.23243548858674346
Cluster_42,7,0.157088122605364,0.4246910115953333
Cluster_42,8,0.06622879036672139,0.7377458166496891
Cluster_42,9,0.06622879036672139,0.7377458166496891
Cluster_42,10,0.2233169129720854,0.25332717765559404
Cluster_42,11,0.2194854953475643,0.2617736838341756
Cluster_42,12,-0.18226600985221672,0.3532531226103417
Cluster_43,0,-0.13267973216261206,0.00022243921632172478
Cluster_43,1,-0.09397251536873968,0.009076188457685203
Cluster_43,2,-0.08119287875907469,0.02425463982728131
Cluster_43,3,-0.07321370545873862,0.04225259835562059
Cluster_43,4,-0.051130440451049856,0.15635597024659606
Cluster_43,5,-0.003202748686549469,0.9292976700979436
Cluster_43,6,-0.026099629373374143,0.4695681182199849
Cluster_43,7,-0.011057607111709992,0.7593404365527037
Cluster_43,8,0.08050993902445837,0.02547924531302766
Cluster_43,9,0.10448082931625659,0.0037024145262430598
Cluster_43,10,0.11418521316665857,0.0015048359127243674
Cluster_43,11,0.15755154460836202,1.1219135877724629e-05
Cluster_43,12,-0.11613527921128373,0.0012452068701832213
Cluster_44,0,0.0657427897696354,0.42568520324616177
Cluster_44,1,0.2055323780155995,0.011916074555341482
Cluster_44,2,0.21822963903500817,0.007501881842628463
Cluster_44,3,0.2310901505532378,0.0045747769315298515
Cluster_44,4,0.2442735352802467,0.0026799765022350553
Cluster_44,5,0.15517141302376203,0.05880898258263941
Cluster_44,6,0.11973154362416107,0.14582473652013248
Cluster_44,7,0.06772356248866317,0.4118444661888129
Cluster_44,8,-0.034126609831307816,0.6794743819714391
Cluster_44,9,-0.0027752584799564666,0.9732032116486449
Cluster_44,10,0.05711953564302558,0.48898378558187494
Cluster_44,11,0.06295664792309087,0.4456012427883126
Cluster_44,12,-0.021871939053147108,0.7911910787532038
Cluster_45,0,-0.11486962649753346,0.45779271411451716
Cluster_45,1,-0.19591261451726566,0.2024796621317721
Cluster_45,2,-0.21240310077519378,0.16629251082766683
Cluster_45,3,-0.2229739252995067,0.1457107455584559
Cluster_45,4,-0.08766737138830162,0.5714822152261267
Cluster_45,5,-0.10894996476391824,0.48144080958006175
Cluster_45,6,-0.09372797744890768,0.5450744687753097
Cluster_45,7,-0.10049330514446793,0.5163040225972533
Cluster_45,8,-0.07723749119097956,0.6182502057374929
Cluster_45,9,-0.061592670894996475,0.6912382086091478
Cluster_45,10,-0.1613812544045102,0.29530993722089394
Cluster_45,11,-0.07399577167019028,0.6331075764372891
Cluster_45,12,0.07075405214940098,0.6481089768854542
Cluster_46,0,-0.1708064339643287,0.30521795110383343
Cluster_46,1,-0.14301345880293248,0.39168822145884474
Cluster_46,2,-0.19422256264361526,0.2426290119027708
Cluster_46,3,-0.1270379691432323,0.4472295549000814
Cluster_46,4,-0.1985994091257249,0.2319683278262761
Cluster_46,5,0.032716927453769556,0.8453964116010451
Cluster_46,6,-0.07342159973738921,0.6613326005347502
Cluster_46,7,0.029215450268081845,0.8617735021788939
Cluster_46,8,0.20516467884888936,0.2165821742110706
Cluster_46,9,0.22464164569427728,0.17512167693826455
Cluster_46,10,0.09071014334172228,0.5880842408052304
Cluster_46,11,0.11543932596564176,0.4900954777804226
Cluster_46,12,-0.00886311412627202,0.9578818959285038
Cluster_47,0,-0.3565811965811965,0.0737600435132291
Cluster_47,1,-0.15965811965811963,0.43593324205666106
Cluster_47,2,-0.21572649572649572,0.289863561574331
Cluster_47,3,-0.0441025641025641,0.8306065333332748
Cluster_47,4,-0.187008547008547,0.3603125676946046
Cluster_47,5,-0.1917948717948718,0.34792461627330895
Cluster_47,6,-0.21777777777777776,0.2851898367049421
Cluster_47,7,-0.07213675213675212,0.726193634859796
Cluster_47,8,-0.0947008547008547,0.6453946121392031
Cluster_47,9,-0.05777777777777777,0.7792052599569443
Cluster_47,10,0.05709401709401708,0.7817558545613772
Cluster_47,11,0.033846153846153845,0.8696201004656646
Cluster_47,12,0.3558974358974359,0.0743544673214977
Cluster_48,0,-0.0039008332375448473,0.9502820025937438
Cluster_48,1,0.01403426514276211,0.822492664107579
Cluster_48,2,0.03094637743085847,0.6207573507193469
Cluster_48,3,0.028632081025529582,0.6471248689932683
Cluster_48,4,-0.005041211176402561,0.9357750490695896
Cluster_48,5,0.01099675111076794,0.8604655303164572
Cluster_48,6,-0.011896755268395842,0.8491766865975002
Cluster_48,7,0.013468268739284936,0.8295398783209256
Cluster_48,8,0.030595599412901013,0.6247239564333555
Cluster_48,9,0.05481535415478045,0.3805686265430882
Cluster_48,10,0.037309295023529025,0.5507919639103674
Cluster_48,11,0.021537560674290378,0.7306172569839269
Cluster_48,12,-0.001912858215455265,0.9756077735946604
Cluster_49,0,0.014782608695652172,0.9453421257736343
Cluster_49,1,-0.025217391304347827,0.9068896173989752
Cluster_49,2,-0.03043478260869565,0.8877339355759605
Cluster_49,3,0.002608695652173913,0.9903476848039034
Cluster_49,4,-0.029565217391304344,0.8909226043767046
Cluster_49,5,-0.09304347826086956,0.6654325452454303
Cluster_49,6,-0.17478260869565218,0.41400702240858334
Cluster_49,7,-0.1695652173913043,0.42829525040358907
Cluster_49,8,-0.26086956521739124,0.21823795857184675
Cluster_49,9,-0.3660869565217391,0.07851394802456449
Cluster_49,10,-0.3408695652173913,0.10309920611122532
Cluster_49,11,-0.21043478260869564,0.3236466869695016
Cluster_49,12,0.12347826086956522,0.5654049951421966
Cluster_50,0,-0.04456793553764935,0.7352669283927045
Cluster_50,1,0.07629897193664908,0.5623041409921972
Cluster_50,2,0.029174770769658243,0.8248744212075443
Cluster_50,3,0.02850791886635177,0.8288161956836403
Cluster_50,4,-0.05640455682133927,0.6686088307602894
Cluster_50,5,-0.055515420950263974,0.673536140356787
Cluster_50,6,-0.09674909697138095,0.4621091366974228
Cluster_50,7,0.05879410947485413,0.6554358784269516
Cluster_50,8,0.19188663517643795,0.14189571345635363
Cluster_50,9,0.13375937760489026,0.3082561923893037
Cluster_50,10,0.11853292581272577,0.36704440581752695
Cluster_50,11,0.17010280633509312,0.1938113238249331
Cluster_50,12,-0.14448457904973608,0.27071333739668957
Cluster_51,0,-0.07436154913586068,0.6154508807249321
Cluster_51,1,-0.013786739766794606,0.925900479985704
Cluster_51,2,-0.011127093118869665,0.9401662258553647
Cluster_51,3,-0.007327597907548315,0.9605770139715626
Cluster_51,4,0.03593236899849618,0.8084215541241327
Cluster_51,5,-0.005536407307925394,0.9702087114847872
Cluster_51,6,0.07680408177171012,0.6038615955156926
Cluster_51,7,0.04407414445132764,0.7661228772688182
Cluster_51,8,0.18031318702870744,0.22004867763558686
Cluster_51,9,0.39389909640798615,0.005604936517939378
Cluster_51,10,0.3573696638762823,0.012644857910212401
Cluster_51,11,0.4118110024042153,0.0036356505819418227
Cluster_51,12,-0.31416397547325664,0.029659615549832364
Cluster_52,0,0.027255029201816997,0.8253845581649752
Cluster_52,1,-0.09371302057487498,0.44717973501124564
Cluster_52,2,-0.08367370309577432,0.49752456606885287
Cluster_52,3,-0.09245333435126159,0.45333702991366587
Cluster_52,4,0.06363324044737946,0.6061843603647128
Cluster_52,5,0.08787265717448561,0.47611660998060434
Cluster_52,6,0.13188533038134134,0.2836829598974815
Cluster_52,7,0.004618849486582432,0.9701803852906017
Cluster_52,8,0.04832614421498644,0.6955399318838362
Cluster_52,9,0.0772225827384815,0.5313651746524035
Cluster_52,10,0.0959651868534565,0.4362879366451192
Cluster_52,11,0.0415696453792419,0.7364317923172732
Cluster_52,12,-0.13936710310340877,0.257010313754942
Cluster_53,0,-0.09664654594232058,0.42267859048739753
Cluster_53,1,-0.006237424547283701,0.9588274476810206
Cluster_53,2,0.012977867203219313,0.9144582299674195
Cluster_53,3,0.021763916834339366,0.8570330643895061
Cluster_53,4,0.0176056338028169,0.8841378574580637
Cluster_53,5,0.06971830985915492,0.5634442181138757
Cluster_53,6,0.05533199195171025,0.6467287678184972
Cluster_53,7,0.08759221998658617,0.46761667530020046
Cluster_53,8,0.12287055667337357,0.3073382848860513
Cluster_53,9,0.07682763246143527,0.5242468321167929
Cluster_53,10,0.09584171696847753,0.4265699487854948
Cluster_53,11,0.15462776659959757,0.19790280603335966
Cluster_53,12,-0.0034540576794097914,0.9771932784009472
Cluster_54,0,-0.16403162055335968,0.45452868560296966
Cluster_54,1,0.06719367588932806,0.760653161138472
Cluster_54,2,0.012845849802371542,0.9536107425920655
Cluster_54,3,0.11660079051383401,0.5962323605575823
Cluster_54,4,0.16699604743083005,0.44630212952560666
Cluster_54,5,0.018774703557312256,0.9322405344278781
Cluster_54,6,0.06027667984189724,0.7846962247332138
Cluster_54,7,-0.07312252964426878,0.740213056160361
Cluster_54,8,-0.10276679841897234,0.6407815347518422
Cluster_54,9,-0.00691699604743083,0.9750119010915271
Cluster_54,10,0.0899209486166008,0.6832553329339466
Cluster_54,11,0.19762845849802374,0.36604918972941836
Cluster_54,12,-0.1650197628458498,0.4517777435536615
Cluster_55,0,-0.3018904880614682,0.0008478519484220272
Cluster_55,1,-0.23879470304441028,0.008912361633509887
Cluster_55,2,-0.16922162060955062,0.0657980342014093
Cluster_55,3,-0.165632222150428,0.07182616829765684
Cluster_55,4,-0.08248153227329362,0.37250510016524885
Cluster_55,5,0.0038137358628178263,0.9671651846024831
Cluster_55,6,-0.05446057543037893,0.5563573140265636
Cluster_55,7,-0.09736243320370215,0.29216091221770596
Cluster_55,8,-0.05816392304693405,0.5297887788184363
Cluster_55,9,-0.06682049810063166,0.4702704531466748
Cluster_55,10,0.026275963521692567,0.7766706753388231
Cluster_55,11,0.18906301764747865,0.03946788133046093
Cluster_55,12,-0.1773511808101231,0.053659244282614725
Cluster_56,0,-0.3420262664165104,0.030757958629672958
Cluster_56,1,-0.16341463414634147,0.31367280647229046
Cluster_56,2,-0.22157598499061917,0.1694162292582958
Cluster_56,3,-0.16754221388367735,0.30143728428623423
Cluster_56,4,-0.16716697936210134,0.30253682099350837
Cluster_56,5,-0.06378986866791746,0.6957616879149937
Cluster_56,6,-0.23227016885553473,0.14923675475210355
Cluster_56,7,-0.13208255159474674,0.4165377072868618
Cluster_56,8,-0.006191369606003753,0.9697544253255672
Cluster_56,9,-0.04052532833020639,0.8039184083687152
Cluster_56,10,0.015947467166979364,0.9221955644708746
Cluster_56,11,0.08386491557223266,0.6069045757736071
Cluster_56,12,0.050844277673545976,0.755365711609403
Cluster_57,0,-0.3786056049213944,0.00401127467295522
Cluster_57,1,-0.3286397812713602,0.01339994810453741
Cluster_57,2,-0.3196855775803144,0.01631693992113797
Cluster_57,3,-0.327136021872864,0.01385598299188955
Cluster_57,4,-0.161244019138756,0.23514389627437304
Cluster_57,5,-0.03684210526315789,0.7874877696406235
Cluster_57,6,-0.16951469583048528,0.2116712610700607
Cluster_57,7,-0.14955570745044433,0.27127484698750204
Cluster_57,8,0.12023239917976761,0.3774244378629923
Cluster_57,9,0.24805194805194808,0.06528391087244101
Cluster_57,10,0.18981544771018455,0.16115820190987976
Cluster_57,11,0.1276144907723855,0.3486144612848969
Cluster_57,12,-0.004101161995898839,0.9760684926189167
Cluster_58,0,-0.1231527093596059,0.5324069487120499
Cluster_58,1,-0.3234811165845649,0.09312246891180387
Cluster_58,2,-0.2320744389709907,0.23469812674277318
Cluster_58,3,-0.24849480021893816,0.20228319542207956
Cluster_58,4,-0.3442802408319649,0.07281307780914663
Cluster_58,5,-0.3864258347016967,0.04223232469840141
Cluster_58,6,-0.5446086480569239,0.0027317927226199693
Cluster_58,7,-0.475095785440613,0.010623127357175983
Cluster_58,8,-0.24411603721948552,0.21060937050524378
Cluster_58,9,-0.1647509578544061,0.40215385002100945
Cluster_58,10,-0.22769567597153803,0.24389512694805016
Cluster_58,11,-0.16365626710454295,0.4053314284696222
Cluster_58,12,0.24521072796934865,0.20850630427657757
Cluster_59,0,-0.33901764525539013,0.007029777304760565
Cluster_59,1,-0.43528968925316874,0.00040656381483717975
Cluster_59,2,-0.3899244482170622,0.0017315051469765188
Cluster_59,3,-0.30450882780982325,0.016112403403473495
Cluster_59,4,-0.14994962792223326,0.24472114515428162
Cluster_59,5,-0.007002519160487292,0.9569220832134087
Cluster_59,6,-0.09125944934692612,0.4805439685310128
Cluster_59,7,-0.07793451180772548,0.5471173605545285
Cluster_59,8,0.092619650910474,0.473999177100229
Cluster_59,9,0.14534005595687652,0.2596934079398895
Cluster_59,10,0.16093199610199033,0.21146220893457454
Cluster_59,11,0.20052897495194008,0.1181106213943809
Cluster_59,12,-0.07919395769989945,0.5406398823848024
Cluster_60,0,-0.19304347826086957,0.36611583497113953
Cluster_60,1,-0.10956521739130433,0.6103019785284629
Cluster_60,2,-0.05739130434782608,0.7899551413098405
Cluster_60,3,-0.07826086956521738,0.7162392905010877
Cluster_60,4,0.04521739130434782,0.8338234219848106
Cluster_60,5,0.11739130434782606,0.5848655143600632
Cluster_60,6,0.05652173913043478,0.7930697839291405
Cluster_60,7,0.11304347826086956,0.5989404349055967
Cluster_60,8,0.2791304347826086,0.18653796075704562
Cluster_60,9,0.45826086956521733,0.024318233006425286
Cluster_60,10,0.3426086956521739,0.10124049007057848
Cluster_60,11,0.33391304347826084,0.11078683255713417
Cluster_60,12,-0.07739130434782608,0.7192671455433247
Cluster_61,0,-0.06149732620320855,0.73387493109816
Cluster_61,1,-0.0731951871657754,0.6856206349165245
Cluster_61,2,-0.11597593582887701,0.520407937086603
Cluster_61,3,-0.08656417112299465,0.631938548223677
Cluster_61,4,-0.21758021390374332,0.22385304871533357
Cluster_61,5,-0.24264705882352944,0.17364331469691502
Cluster_61,6,-0.12767379679144386,0.4789104095323652
Cluster_61,7,-0.06985294117647059,0.699293354344076
Cluster_61,8,0.1002673796791444,0.5787679823624801
Cluster_61,9,0.2306149732620321,0.19663870569576514
Cluster_61,10,0.29445187165775405,0.09623543681874736
Cluster_61,11,0.3295454545454546,0.06109638028097804
Cluster_61,12,-0.1948529411764706,0.2771949906897657
Cluster_62,0,0.18476382488479265,0.14715208780639344
Cluster_62,1,0.0009120583717357911,0.994339637502845
Cluster_62,2,0.04848310291858679,0.7059219309545438
Cluster_62,3,-0.0019681259600614442,0.987785898878679
Cluster_62,4,-0.08966973886328726,0.48462145101595966
Cluster_62,5,-0.07642089093701998,0.5516449470582088
Cluster_62,6,0.01660906298003072,0.8971999338577944
Cluster_62,7,0.12644009216589863,0.3234168991534827
Cluster_62,8,0.11847158218125961,0.35508495426035347
Cluster_62,9,0.11947964669738863,0.350976622015449
Cluster_62,10,0.05261136712749616,0.68216441527022
Cluster_62,11,0.028225806451612906,0.8261882943274056
Cluster_62,12,0.11271121351766512,0.3791247980502631
Cluster_63,0,-0.3938076416337286,0.007439280796362285
Cluster_63,1,-0.4376811594202898,0.0026408729946712003
Cluster_63,2,-0.34176548089591563,0.02157377787749775
Cluster_63,3,-0.3264822134387351,0.02860794953385304
Cluster_63,4,-0.25441370223978915,0.09169752519314417
Cluster_63,5,-0.11897233201581027,0.4363315426363584
Cluster_63,6,-0.12147562582345191,0.4266701983749488
Cluster_63,7,-0.15006587615283265,0.32514949691877915
Cluster_63,8,-0.0303030303030303,0.8433549940188316
Cluster_63,9,0.08945981554677206,0.5589504836016497
Cluster_63,10,0.10500658761528325,0.49240726867558815
Cluster_63,11,0.33043478260869563,0.02662776933502905
Cluster_63,12,-0.26969696969696966,0.07319165616983414
Cluster_64,0,-0.06895488802922183,0.5136743327979183
Cluster_64,1,0.1383567344296657,0.18842182372113075
Cluster_64,2,0.10178320977759968,0.33432836825381074
Cluster_64,3,0.08558482191020761,0.4172699455046688
Cluster_64,4,0.055160827951851794,0.6014976836052737
Cluster_64,5,0.0587519072792565,0.5780027417074762
Cluster_64,6,0.0008476796695590525,0.9936014413099494
Cluster_64,7,-0.009925558312655087,0.9251860233920625
Cluster_64,8,-0.06098669913536674,0.5635991561866028
Cluster_64,9,-0.1512414654069633,0.15011781818517939
Cluster_64,10,0.04004130511844397,0.704714901717026
Cluster_64,11,-0.00853844612610391,0.935617235820237
Cluster_64,12,-0.0744879244177982,0.48038984466988055
Cluster_65,0,-0.15415019762845852,0.493384628947119
Cluster_65,1,0.003952569169960475,0.9860720320762009
Cluster_65,2,0.11349520045172222,0.6150373834928407
Cluster_65,3,0.023150762281197064,0.9185490835113286
Cluster_65,4,0.06719367588932806,0.766386220986654
Cluster_65,5,0.3754940711462451,0.08505436731083486
Cluster_65,6,0.29644268774703564,0.1803683737593558
Cluster_65,7,0.2603049124788256,0.24201079068326736
Cluster_65,8,0.11236589497459064,0.6185828298318784
Cluster_65,9,-0.005081874647092039,0.9820931607488159
Cluster_65,10,0.17108977978543197,0.4464902890766693
Cluster_65,11,0.0694522868435912,0.758755244688898
Cluster_65,12,0.012987012987012988,0.9542576793321902
Cluster_66,0,-0.23687423687423687,0.23419739324050937
Cluster_66,1,-0.14713064713064714,0.46396261662135463
Cluster_66,2,-0.17704517704517705,0.37700347881308105
Cluster_66,3,-0.1916971916971917,0.338124397419868
Cluster_66,4,-0.1575091575091575,0.43267025300922
Cluster_66,5,-0.05006105006105006,0.8041565865396063
Cluster_66,6,-0.13919413919413917,0.48866602545404514
Cluster_66,7,-0.23931623931623933,0.22926741975528095
Cluster_66,8,-0.020146520146520144,0.9205501746919
Cluster_66,9,-0.13553113553113552,0.5002876084628768
Cluster_66,10,-0.09829059829059829,0.625727186555085
Cluster_66,11,-0.03418803418803419,0.8655690206453507
Cluster_66,12,0.031135531135531136,0.8774784176509959
Cluster_67,0,-0.06227106227106227,0.7576573369099378
Cluster_67,1,-0.2222222222222222,0.26525215945804975
Cluster_67,2,-0.25213675213675213,0.20452501087921407
Cluster_67,3,-0.31318681318681324,0.1116822442398547
Cluster_67,4,-0.24542124542124538,0.21724737458064958
Cluster_67,5,-0.22405372405372403,0.26123149134747714
Cluster_67,6,-0.05555555555555555,0.7831411874225991
Cluster_67,7,0.026862026862026864,0.8941948368835395
Cluster_67,8,-0.05372405372405373,0.7901306090134299
Cluster_67,9,-0.10622710622710621,0.5979507533864252
Cluster_67,10,-0.163003663003663,0.4165805184187359
Cluster_67,11,-0.34493284493284493,0.07806120634640223
Cluster_67,12,-0.04884004884004883,0.808845322436204
Cluster_68,0,-0.4454545454545455,0.042999928742642864
Cluster_68,1,-0.24285714285714283,0.2888042543758534
Cluster_68,2,-0.33506493506493507,0.13760998567228216
Cluster_68,3,-0.1155844155844156,0.6178368603191975
Cluster_68,4,-0.04285714285714286,0.8536570982478849
Cluster_68,5,0.05584415584415584,0.8099992137199937
Cluster_68,6,0.04935064935064935,0.8317685534433151
Cluster_68,7,0.07272727272727272,0.7540636728389069
Cluster_68,8,0.13896103896103898,0.5480180624883648
Cluster_68,9,0.005194805194805195,0.9821704184352005
Cluster_68,10,-0.03506493506493507,0.8800592616595698
Cluster_68,11,0.1155844155844156,0.6178368603191975
Cluster_68,12,-0.24935064935064938,0.2756990797076051
Cluster_69,0,-0.16483516483516483,0.4112919013545322
Cluster_69,1,0.17704517704517705,0.37700347881308105
Cluster_69,2,0.1105006105006105,0.5832156945576857
Cluster_69,3,-0.09157509157509157,0.6496282407086063
Cluster_69,4,0.06532356532356533,0.746153261897503
Cluster_69,5,0.18315018315018314,0.3605001915341338
Cluster_69,6,0.14652014652014653,0.46583937920746443
Cluster_69,7,0.11477411477411475,0.5686417622422089
Cluster_69,8,0.25824175824175827,0.1934090697288512
Cluster_69,9,0.16788766788766787,0.4025612082305462
Cluster_69,10,0.06654456654456653,0.7415663079965014
Cluster_69,11,0.10561660561660562,0.6000686430690877
Cluster_69,12,0.012210012210012208,0.9518012000052667
Cluster_70,0,0.10564516129032257,0.5716506341346818
Cluster_70,1,-0.18185483870967745,0.3275245107693264
Cluster_70,2,-0.23548387096774195,0.20221622670700384
Cluster_70,3,-0.22137096774193551,0.23138080743046993
Cluster_70,4,-0.3209677419354839,0.07831409664073877
Cluster_70,5,-0.3524193548387097,0.051840976011999836
Cluster_70,6,-0.3217741935483871,0.07752551437477816
Cluster_70,7,-0.28750000000000003,0.11681827535084392
Cluster_70,8,-0.1967741935483871,0.2886959752534602
Cluster_70,9,-0.11693548387096775,0.5310072924025729
Cluster_70,10,-0.31532258064516133,0.08400850269553196
Cluster_70,11,-0.2612903225806452,0.1556593000996866
Cluster_70,12,0.05080645161290323,0.7860611857054489
Cluster_71,0,-0.11658456486042693,0.554653187273154
Cluster_71,1,-0.4220032840722496,0.02529418036498732
Cluster_71,2,-0.37055281882868085,0.052243318365689156
Cluster_71,3,-0.36672140120415986,0.05491902103338202
Cluster_71,4,-0.3475643130815544,0.06994581686235511
Cluster_71,5,-0.2523262178434592,0.1951853292308136
Cluster_71,6,-0.22879036672140118,0.24157387722865645
Cluster_71,7,-0.06896551724137931,0.7273079354821581
Cluster_71,8,0.20580186097427478,0.2934191273008828
Cluster_71,9,0.3021346469622332,0.11813938896024895
Cluster_71,10,0.3574165298303229,0.06186504871411693
Cluster_71,11,0.4050355774493705,0.03250646942005903
Cluster_71,12,-0.3579638752052545,0.061438413786782574
Cluster_72,0,-0.3181818181818182,0.03758448938593046
Cluster_72,1,-0.09649652672908486,0.5381827402775503
Cluster_72,2,-0.1535789791603745,0.3254803936157873
Cluster_72,3,-0.13545756569012385,0.38644515770750565
Cluster_72,4,-0.07943219571126549,0.6126289135064318
Cluster_72,5,0.035185744488070075,0.8227582888787608
Cluster_72,6,0.0588945937783147,0.7075537630380192
Cluster_72,7,0.12987012987012986,0.40651364402344115
Cluster_72,8,0.13409845967985504,0.39127226546421456
Cluster_72,9,0.017517366354575657,0.9112256900710345
Cluster_72,10,0.07414678344910902,0.6365434896781764
Cluster_72,11,0.10872848082150409,0.48766169354491373
Cluster_72,12,0.2179099969797644,0.16039050916444375
Cluster_73,0,-0.18627450980392157,0.4740951399440866
Cluster_73,1,-0.07352941176470588,0.779127287251723
Cluster_73,2,-0.26470588235294124,0.3045422200057608
Cluster_73,3,-0.3651960784313726,0.14947236965165753
Cluster_73,4,-0.14460784313725492,0.5797547992794121
Cluster_73,5,-0.03921568627450981,0.8812135857007628
Cluster_73,6,-0.11764705882352941,0.6529334399539918
Cluster_73,7,-0.16421568627450983,0.5288225629141268
Cluster_73,8,-0.08823529411764706,0.7363051515421215
Cluster_73,9,0.2524509803921569,0.32829422956501797
Cluster_73,10,0.16666666666666669,0.5226031535880373
Cluster_73,11,0.11519607843137256,0.6597500431074229
Cluster_73,12,-0.3186274509803922,0.2125915923704279
Cluster_74,0,-0.2592845556219585,0.06343076208593867
Cluster_74,1,-0.3857252625288141,0.004741702767067395
Cluster_74,2,-0.3388542644924443,0.013998898143769575
Cluster_74,3,-0.33142661999487744,0.016389624168733442
Cluster_74,4,-0.321096217877572,0.020286608935360294
Cluster_74,5,-0.2422948860240758,0.08351749068342239
Cluster_74,6,-0.2884828822675659,0.03807641090395578
Cluster_74,7,-0.2778963544779305,0.04607491411357323
Cluster_74,8,-0.16801844104840774,0.23379804271011892
Cluster_74,9,-0.10731665670622385,0.44889998139085396
Cluster_74,10,-0.10304789550072568,0.4672481012597359
Cluster_74,11,-0.06650729958166139,0.6394615171487625
Cluster_74,12,-0.061128660462733714,0.66683742877221
Cluster_75,0,0.05052170830571952,0.6324600252041324
Cluster_75,1,0.10520475317109258,0.31824801569141653
Cluster_75,2,0.11195536581230829,0.288008559519001
Cluster_75,3,0.11163170630211303,0.2894133728453144
Cluster_75,4,0.1184285560162138,0.26086128301751416
Cluster_75,5,0.14834394217283417,0.1581761984975474
Cluster_75,6,0.16563660743183883,0.11458193859519512
Cluster_75,7,0.1877379282708876,0.07312192848421595
Cluster_75,8,0.17072268544919314,0.10371704375879812
Cluster_75,9,0.12516375629980117,0.23452008810655922
Cluster_75,10,0.14797404558975386,0.1592276779097557
Cluster_75,11,0.09429280397022333,0.3712934989395722
Cluster_75,12,-0.031656982568623517,0.7645077702745084
Cluster_76,0,0.23942660209826241,0.14767993720514785
Cluster_76,1,0.18482245472758926,0.2666256841893466
Cluster_76,2,0.20802101032394738,0.21011293514111382
Cluster_76,3,0.17486458416500153,0.2936967823326217
Cluster_76,4,0.25091645274740204,0.12863422195545102
Cluster_76,5,0.18712042485741717,0.2606200831484795
Cluster_76,6,0.20112709993446357,0.22595890805870436
Cluster_76,7,0.2578103631368859,0.11812091479227943
Cluster_76,8,0.04223887952921815,0.8012016290611643
Cluster_76,9,-0.20265908002101554,0.22236897058490968
Cluster_76,10,-0.07594244143336112,0.6504351516290502
Cluster_76,11,0.00043770859615770093,0.9979190561119551
Cluster_76,12,-0.1347048204675325,0.42005703001686356
Cluster_77,0,-0.059743954480796585,0.7254013944080937
Cluster_77,1,-0.26695116168800376,0.11021983475866406
Cluster_77,2,-0.22688477951635844,0.17688586238992676
Cluster_77,3,-0.19393077287814128,0.2501001289324031
Cluster_77,4,-0.01872925557136083,0.9123896159415881
Cluster_77,5,0.13252726410621146,0.43426060628470986
Cluster_77,6,0.0995732574679943,0.5576387942240338
Cluster_77,7,0.15267899478425795,0.36698277434631055
