Cluster,Layer,Correlation,p_value
Cluster_38,9,0.08613672886815249,0.22757813709780045
Cluster_38,10,0.12253313947061875,0.08547538196381993
Cluster_38,11,0.17573871511070197,0.013267376163910055
Cluster_38,12,-0.0789959642853554,0.2686124751992991
Cluster_39,0,-0.0465672990063234,0.6797416602015571
Cluster_39,1,-0.008830171635049682,0.9376388621473444
Cluster_39,2,-0.010207768744354109,0.9279341249611867
Cluster_39,3,-0.039385727190605235,0.7270160689929573
Cluster_39,4,-0.03782746160794941,0.7374171391581046
Cluster_39,5,-0.07113821138211382,0.527979707759219
Cluster_39,6,-0.07131887985546521,0.5269296456502042
Cluster_39,7,-0.03152664859981933,0.7799385074751699
Cluster_39,8,0.043699186991869914,0.698486056194408
Cluster_39,9,0.03900180668473351,0.7295741583086629
Cluster_39,10,0.10844625112917797,0.3352002804061328
Cluster_39,11,0.12529358626919604,0.2650586710601727
Cluster_39,12,-0.11366305329719963,0.3123292967628974
Cluster_40,0,-0.15166083010185738,0.00884951961941376
Cluster_40,1,-0.06307841510039845,0.2785559352193109
Cluster_40,2,-0.05987822627651132,0.30371739996785674
Cluster_40,3,-0.06241492358911618,0.28365307902366965
Cluster_40,4,-0.05334819871902887,0.35958203616051054
Cluster_40,5,0.0014272968927549778,0.9804586689810972
Cluster_40,6,-0.0174175110227882,0.7649973922495027
Cluster_40,7,-0.026216732239034386,0.6527226378559909
Cluster_40,8,0.049373662410160155,0.39653858299163125
Cluster_40,9,0.11308625355292679,0.05154377940622068
Cluster_40,10,0.1332028489597197,0.021668035315204674
Cluster_40,11,0.15556803244306402,0.00722962393331738
Cluster_40,12,-0.14324316803569623,0.013475332296514342
Cluster_41,0,-0.04837049742710119,0.7283393342006572
Cluster_41,1,0.05873832666285496,0.6730968489083304
Cluster_41,2,0.02458547741566609,0.8599287511814525
Cluster_41,3,-0.0014865637507146937,0.9914880424623809
Cluster_41,4,-0.06674290070516485,0.631570678433681
Cluster_41,5,-0.07337526205450733,0.5979915490856835
Cluster_41,6,-0.07817800647989326,0.5741790765763461
Cluster_41,7,-0.08389555936725746,0.5464133676660425
Cluster_41,8,-0.009796073947017344,0.9439521752956868
Cluster_41,9,0.12033542976939203,0.3860813509244766
Cluster_41,10,0.10394511149228128,0.45446365380548515
Cluster_41,11,0.1329140461215933,0.3380019206699054
Cluster_41,12,-0.04440632742519535,0.7498475526094323
Cluster_42,0,-0.26774538550381,0.17694591416953243
Cluster_42,1,-0.01923370500198407,0.9241395103040575
Cluster_42,2,-0.0009158907143801938,0.9963824833690276
Cluster_42,3,0.0717447726264485,0.7221286779509981
Cluster_42,4,-0.0448786450046295,0.8241010325453323
Cluster_42,5,-0.025950236907438827,0.8977673926716674
Cluster_42,6,-0.13524652882347526,0.5011962993351193
Cluster_42,7,0.00030529690479339796,0.9987941576763306
Cluster_42,8,0.04701572333818328,0.8158628410156114
Cluster_42,9,-0.003968859762314173,0.9843249906913358
Cluster_42,10,0.008243016429421745,0.9674507239601708
Cluster_42,11,0.22530911573752765,0.2584985154994175
Cluster_42,12,0.1599755781117405,0.4254063987066409
Cluster_43,0,0.5025659824046921,0.0033750572618269407
Cluster_43,1,0.19904692082111436,0.2747648111451518
Cluster_43,2,0.23607038123167154,0.193340422834009
Cluster_43,3,0.1997800586510264,0.2729644955324059
Cluster_43,4,0.09200879765395893,0.6164857352212592
Cluster_43,5,-0.07991202346041056,0.6637352737060236
Cluster_43,6,0.03189149560117301,0.8624378009547491
Cluster_43,7,0.05205278592375366,0.7772292493212616
Cluster_43,8,-0.14479472140762462,0.42913384618079997
Cluster_43,9,-0.16092375366568912,0.37893593799187797
Cluster_43,10,-0.1983137829912023,0.27657280263881157
Cluster_43,11,-0.2848240469208211,0.11409956286020782
Cluster_43,12,-0.12170087976539588,0.5069931167314248
Cluster_44,0,-0.1860624082565903,0.16975771650130766
Cluster_44,1,-0.21853105040276238,0.10564611088407552
Cluster_44,2,-0.2589972317723074,0.053920622164164246
Cluster_44,3,-0.20650056404965442,0.1267695577865946
Cluster_44,4,-0.21812092018617915,0.10631841719202924
Cluster_44,5,-0.1453569842607051,0.2851110943694205
Cluster_44,6,-0.11199972664526936,0.4111816366756771
Cluster_44,7,-0.05881950856164436,0.6667516679908161
Cluster_44,8,0.08055641004055535,0.5550612593393836
Cluster_44,9,0.18507126023318085,0.1720835815242466
Cluster_44,10,0.1359923443153881,0.31761406178034546
Cluster_44,11,0.11504152575159494,0.3985111490601845
Cluster_44,12,-0.21401961802034689,0.11322404579308532
Cluster_45,0,-0.11452694470983513,0.0036370912745556034
Cluster_45,1,-0.06614156175145873,0.09378659830113073
Cluster_45,2,-0.0679168230347656,0.08528104781506597
Cluster_45,3,-0.055985933325936606,0.15618778067029457
Cluster_45,4,-0.014243888734464263,0.718470172180873
Cluster_45,5,0.037521618068349256,0.34214498158127016
Cluster_45,6,0.016398811912400883,0.6781047380597247
Cluster_45,7,0.00763115442945046,0.8468549089665022
Cluster_45,8,0.047505944997007755,0.2289899762653962
Cluster_45,9,0.05050496307724839,0.20089661841180012
Cluster_45,10,0.05749000109326014,0.14534631694818453
Cluster_45,11,0.06534829363396694,0.09780052678511571
Cluster_45,12,0.0344320522569322,0.38338925856137773
Cluster_46,0,-0.09049187409156398,0.44642874151970535
Cluster_46,1,-0.13674053391538069,0.24867447511266028
Cluster_46,2,-0.04902543059375901,0.6804188591350222
Cluster_46,3,-0.02198276859537652,0.8535417021662497
Cluster_46,4,-0.12907356128948447,0.27644902536096094
Cluster_46,5,-0.10210803181248926,0.39000760532396384
Cluster_46,6,-0.18382222497018008,0.11952553640029877
Cluster_46,7,-0.10579496633480154,0.3730285689041045
Cluster_46,8,-0.056568991185435576,0.6345271745199839
Cluster_46,9,0.061196942468672744,0.6070249170714773
Cluster_46,10,0.039306732898960965,0.7412730002452126
Cluster_46,11,0.051185141192603006,0.6671520136146691
Cluster_46,12,0.03247279150404742,0.7850600935254235
Cluster_47,0,-0.2140816326530612,0.13965665859004667
Cluster_47,1,-0.39030612244897955,0.005562499718423824
Cluster_47,2,-0.36612244897959184,0.009675567275816413
Cluster_47,3,-0.3963265306122449,0.004815508356146273
Cluster_47,4,-0.30020408163265305,0.03610091350653725
Cluster_47,5,-0.14020408163265305,0.33662771452176277
Cluster_47,6,-0.11632653061224489,0.4260480799723445
Cluster_47,7,-0.0286734693877551,0.8449444553071948
Cluster_47,8,0.11479591836734693,0.43220225897852904
Cluster_47,9,0.15397959183673468,0.2908093738815884
Cluster_47,10,0.1574489795918367,0.27994309435711073
Cluster_47,11,0.2363265306122449,0.10208470638727053
Cluster_47,12,-0.22387755102040813,0.1220107804749679
Cluster_48,0,-0.0625615763546798,0.747149015654342
Cluster_48,1,-0.1881773399014778,0.32829155893395356
Cluster_48,2,-0.13054187192118222,0.4996984985843257
Cluster_48,3,-0.13004926108374382,0.5013321216708114
Cluster_48,4,-0.10394088669950736,0.5915615957395323
Cluster_48,5,-0.03940886699507388,0.8391610695691641
Cluster_48,6,0.1004926108374384,0.6039832894635095
Cluster_48,7,0.1487684729064039,0.4411791643416796
Cluster_48,8,0.20985221674876844,0.2745686144198519
Cluster_48,9,0.14285714285714282,0.4597406544794369
Cluster_48,10,0.12315270935960589,0.5244796830320827
Cluster_48,11,0.15123152709359602,0.4335665498523821
Cluster_48,12,-0.14384236453201968,0.4566187585254935
Cluster_49,0,0.10012736449832539,0.3590046087308152
Cluster_49,1,0.0563139770743903,0.606552011781703
Cluster_49,2,0.06423887919241474,0.5567893998217315
Cluster_49,3,0.04391716590405208,0.6880481779438189
Cluster_49,4,0.0618614085570074,0.5715115315303867
Cluster_49,5,-0.06812585499316005,0.5331181797524638
Cluster_49,6,-0.009557054578046134,0.930406385301507
Cluster_49,7,-0.03699231095806405,0.7352513201877807
Cluster_49,8,-0.08105099297136656,0.45817274494133853
Cluster_49,9,-0.09033444973819518,0.408145387984742
Cluster_49,10,-0.03912448700410397,0.7206027740433794
Cluster_49,11,0.035539412236426246,0.745287895299905
Cluster_49,12,-0.2603802066135195,0.015467010138830692
Cluster_50,0,-0.4356521739130434,0.033343241979290644
Cluster_50,1,-0.09217391304347824,0.6683845191595212
Cluster_50,2,0.03217391304347826,0.8813617120284872
Cluster_50,3,-0.002608695652173913,0.9903476848039034
Cluster_50,4,0.25304347826086954,0.23286356530495447
Cluster_50,5,0.4913043478260869,0.014765433419255973
Cluster_50,6,0.1973913043478261,0.3552078904108176
Cluster_50,7,0.2834782608695652,0.17948344297550767
Cluster_50,8,0.3208695652173913,0.12632163923076095
Cluster_50,9,0.2573913043478261,0.22466048988773962
Cluster_50,10,0.23652173913043475,0.2658202941596181
Cluster_50,11,0.18521739130434778,0.38623268190217497
Cluster_50,12,0.3313043478260869,0.11377549347480266
Cluster_51,0,-0.27228327228327226,0.16944106526516495
Cluster_51,1,-0.14285714285714285,0.477182590739165
Cluster_51,2,-0.18253968253968253,0.36213108537226524
Cluster_51,3,-0.19413919413919414,0.33188865148953184
Cluster_51,4,-0.16971916971916973,0.3973732660210695
Cluster_51,5,0.05006105006105006,0.8041565865396063
Cluster_51,6,-0.26495726495726496,0.18167055622337103
Cluster_51,7,-0.16727716727716724,0.40429895070397426
Cluster_51,8,-0.045177045177045176,0.8229496202070945
Cluster_51,9,-0.14590964590964592,0.46772009183856045
Cluster_51,10,-0.1043956043956044,0.6043139444150958
Cluster_51,11,-0.1746031746031746,0.38372518421581236
Cluster_51,12,0.3266178266178266,0.09635041042618454
Cluster_52,0,-0.29435483870967744,0.10796864769303649
Cluster_52,1,-0.2794354838709678,0.12790733268747845
Cluster_52,2,-0.22338709677419355,0.22705006987972196
Cluster_52,3,-0.20685483870967747,0.26420001086831796
Cluster_52,4,-0.217741935483871,0.2393153966834326
Cluster_52,5,-0.17782258064516132,0.3385446890499191
Cluster_52,6,-0.28548387096774197,0.11952097174701456
Cluster_52,7,-0.15887096774193551,0.3933008105079191
Cluster_52,8,0.07500000000000001,0.6884291889171923
Cluster_52,9,0.09798387096774194,0.6000025529794724
Cluster_52,10,0.06370967741935485,0.7334877907712755
Cluster_52,11,0.10685483870967745,0.5672298326794336
Cluster_52,12,-0.0866935483870968,0.6428424376702615
Cluster_53,0,-0.035256518181258745,0.8181508695011777
Cluster_53,1,-0.07954134101827906,0.6034897147029629
Cluster_53,2,-0.005206102684709234,0.9729241655855215
Cluster_53,3,-0.04823882487604,0.7530098823106224
Cluster_53,4,-0.032554616787928634,0.8318777912401272
Cluster_53,5,-0.08613134441664518,0.5737244647941497
Cluster_53,6,-0.22926621822915733,0.12978614283910644
Cluster_53,7,-0.11947676161237773,0.4343749977262019
Cluster_53,8,-0.10524235427190694,0.49143071665917437
Cluster_53,9,-0.07973904112023004,0.6025870872515906
Cluster_53,10,-0.05252232708497797,0.7318599094915972
Cluster_53,11,-0.02280141175834677,0.8818128314495259
Cluster_53,12,-0.01878150968534344,0.9025382710265766
Cluster_54,0,-0.4142857142857142,0.025460715099270042
Cluster_54,1,-0.29211822660098513,0.12412952629052428
Cluster_54,2,-0.24039408866995068,0.2090667549249576
Cluster_54,3,-0.06354679802955664,0.74329859092808
Cluster_54,4,-0.014778325123152707,0.9393498687559616
Cluster_54,5,0.15615763546798028,0.4185584651784069
Cluster_54,6,0.247783251231527,0.19498242418671013
Cluster_54,7,0.22463054187192114,0.24139457634527822
Cluster_54,8,0.34039408866995063,0.07078761908875618
Cluster_54,9,0.11182266009852214,0.5635941565829757
Cluster_54,10,0.18374384236453198,0.3400214118638063
Cluster_54,11,0.18374384236453198,0.3400214118638063
Cluster_54,12,0.1463054187192118,0.44886342777952615
Cluster_55,0,-0.003501645782100653,0.9840723345877836
Cluster_55,1,-0.0739547589179658,0.6728705512720703
Cluster_55,2,-0.00980460818988183,0.9554218540326457
Cluster_55,3,0.08053785298831503,0.6455789021157619
Cluster_55,4,0.07633587804979423,0.6629493051621755
Cluster_55,5,-0.04215981521649187,0.8099664408194511
Cluster_55,6,-0.16877932669725149,0.33243263389590827
Cluster_55,7,-0.10406891264403141,0.5518840626989735
Cluster_55,8,-0.13824497547733378,0.42837274956036786
Cluster_55,9,-0.12255760237352288,0.4830663358338011
Cluster_55,10,-0.12633937981819157,0.4695602782735382
Cluster_55,11,-0.1033685834876113,0.5545780887077867
Cluster_55,12,0.1156943766406056,0.5080817763408287
Cluster_56,0,-0.31980814104226085,0.015305516932986778
Cluster_56,1,-0.28104744620171124,0.03419691475194927
Cluster_56,2,-0.2515556131708582,0.05907897213108419
Cluster_56,3,-0.2570002592688619,0.05362240615437738
Cluster_56,4,-0.12114337568058077,0.36936588690884264
Cluster_56,5,0.027936219859994817,0.8365711628025232
Cluster_56,6,-0.07635467980295567,0.5724009854796345
Cluster_56,7,-0.054640912626393576,0.6864390523431299
Cluster_56,8,-0.13598651801918593,0.3131544744905252
Cluster_56,9,0.0,1.0
Cluster_56,10,-0.10908737360642988,0.4192287541128963
Cluster_56,11,-0.1206896551724138,0.3711748329805856
Cluster_56,12,0.06585429089966297,0.6264689163341683
Cluster_57,0,-0.20964360587002095,0.13190462315439083
Cluster_57,1,-0.29390420899854863,0.03267468692734707
Cluster_57,2,-0.24294468634091276,0.07962669139301808
Cluster_57,3,-0.19480728914691178,0.1621630229046189
Cluster_57,4,-0.16666666666666663,0.23295424221096123
Cluster_57,5,-0.13409127560070958,0.33843917563357784
Cluster_57,6,-0.13747782615707144,0.326267697645488
Cluster_57,7,-0.11119174326721497,0.42798287343553054
Cluster_57,8,0.1081277213352685,0.4408997583891171
Cluster_57,9,0.08248669569424286,0.5570727914083133
Cluster_57,10,-0.10619254958877598,0.4491681816575047
Cluster_57,11,-0.21585228189001773,0.12058567842071545
Cluster_57,12,-0.0028221254636348974,0.9839990981310822
Cluster_58,0,-0.08999428244711262,0.5175275832625191
Cluster_58,1,-0.09898989898989898,0.47636858431369555
Cluster_58,2,-0.07307032590051457,0.5995180376637964
Cluster_58,3,-0.04204307223175147,0.762761390383778
Cluster_58,4,0.04730322088812654,0.734110397948137
Cluster_58,5,0.09921860110539354,0.47534538627867373
Cluster_58,6,0.014751286449399657,0.9156865614244027
Cluster_58,7,-0.08839336763865065,0.5250351484742966
Cluster_58,8,-0.1089003239946636,0.43312160238792174
Cluster_58,9,-0.12666285496474172,0.3614096691952492
Cluster_58,10,-0.09327234610253476,0.5023250855410076
Cluster_58,11,0.018562988374309128,0.8940121675584682
Cluster_58,12,-0.0909090909090909,0.513261899506249
Cluster_59,0,0.11230769230769232,0.5930055283532201
Cluster_59,1,0.02923076923076923,0.8896867792662461
Cluster_59,2,0.008461538461538461,0.9679797010687115
Cluster_59,3,0.016923076923076923,0.9360075092301826
Cluster_59,4,-0.07846153846153846,0.7092983704196518
Cluster_59,5,-0.03153846153846154,0.8810361271223514
Cluster_59,6,0.052307692307692305,0.8038880741031628
Cluster_59,7,-0.15923076923076923,0.4470967473255907
Cluster_59,8,-0.2630769230769231,0.20388349938147618
Cluster_59,9,-0.14846153846153848,0.4787936059036386
Cluster_59,10,-0.09307692307692307,0.6581118998948554
Cluster_59,11,0.05538461538461539,0.7925912249870333
Cluster_59,12,-0.44230769230769235,0.02683325451516227
Cluster_60,0,-0.004321052082246113,0.9725312201063165
Cluster_60,1,-0.03571652228368647,0.775866933204914
Cluster_60,2,-0.054420206659012635,0.6642982974321909
Cluster_60,3,-0.049159795428452155,0.6950711580039471
Cluster_60,4,-0.06907420937271684,0.5815661253180595
Cluster_60,5,-0.01688759002191838,0.8929410752010033
Cluster_60,6,-0.016344849180670078,0.8963625091999458
Cluster_60,7,-0.018056570295376266,0.8855785165647541
Cluster_60,8,0.15424277215321996,0.2162550408580955
Cluster_60,9,0.08861287965765578,0.4792350953743725
Cluster_60,10,0.1984552760672164,0.11017961968360249
Cluster_60,11,0.11854712451727377,0.343114854750998
Cluster_60,12,-0.0264899279824653,0.8327855530685078
Cluster_61,0,-0.02758636169782945,0.6352836322752233
Cluster_61,1,-0.07275987637820144,0.2104197665097476
Cluster_61,2,-0.0418358349493453,0.47184625102548183
Cluster_61,3,-0.02324994008682366,0.6893602286246481
Cluster_61,4,-0.008076772302042217,0.8895742167437417
Cluster_61,5,-0.06151093662036177,0.2898807535504893
Cluster_61,6,-0.021377157356147727,0.7132326470792676
Cluster_61,7,-0.03776740718672437,0.5160422345541089
Cluster_61,8,-0.016274391237916186,0.779648319683981
Cluster_61,9,-0.02693247484610192,0.6433237680220039
Cluster_61,10,-0.020605371349462387,0.7231541271250477
Cluster_61,11,0.03361463618247978,0.5632619585042157
Cluster_61,12,-0.06513950984333242,0.2623103107184142
Cluster_62,0,-0.37536614645858346,0.007229002943971302
Cluster_62,1,-0.38160864345738293,0.006248360042971333
Cluster_62,2,-0.31649459783913564,0.025139117762908354
Cluster_62,3,-0.28653061224489795,0.04365916851854125
Cluster_62,4,-0.24273709483793518,0.08941259155974238
Cluster_62,5,-0.033949579831932766,0.8149419745024977
Cluster_62,6,0.008979591836734692,0.9506500093767045
Cluster_62,7,0.14535414165666266,0.31385096289705144
Cluster_62,8,0.27222088835534214,0.05581246819756439
Cluster_62,9,0.24590636254501802,0.08518127988796848
Cluster_62,10,0.316110444177671,0.025326124523780913
Cluster_62,11,0.24273709483793518,0.08941259155974238
Cluster_62,12,0.22055222088835533,0.12377592432772772
Cluster_63,0,-0.19836349331235245,0.027209006996071837
Cluster_63,1,-0.2024484657749803,0.024136951490128917
Cluster_63,2,-0.19006136900078677,0.034488677791950424
Cluster_63,3,-0.19404563335955938,0.030812426666719146
Cluster_63,4,-0.1409661683713611,0.11837194008027986
Cluster_63,5,-0.11763335955940205,0.19320169859875394
Cluster_63,6,-0.1374791502753737,0.12784928190831238
Cluster_63,7,-0.14017938630999213,0.12046129802604254
Cluster_63,8,-0.0803398898505114,0.3750780734438791
Cluster_63,9,-0.07276160503540519,0.42191789364552346
Cluster_63,10,-0.05348859166011014,0.555181226609128
Cluster_63,11,-0.046155782848151056,0.6107275932169212
Cluster_63,12,-0.03958457907159716,0.6624724558643695
Cluster_64,0,-0.2511325883418907,0.10428789094301932
Cluster_64,1,0.017366354575656905,0.9119879764906691
Cluster_64,2,-0.0187254605859257,0.9051302868825217
Cluster_64,3,0.022349743279975836,0.8868777077176919
Cluster_64,4,0.09241920869827847,0.5555667972940935
Cluster_64,5,0.26608275445484747,0.08459047871737753
Cluster_64,6,0.062216852914527325,0.6918501730983123
Cluster_64,7,0.19193597100573842,0.21756696129994607
Cluster_64,8,0.26955602536997886,0.08045891667719332
Cluster_64,9,0.1917849592268197,0.21793600212435205
Cluster_64,10,0.1978254303835699,0.20351054700481877
Cluster_64,11,0.24267592872244034,0.1168853411843524
Cluster_64,12,0.11144669284204169,0.4767798487814796
Cluster_65,0,-0.04613807245386193,0.7356206570281808
Cluster_65,1,-0.08824333561175667,0.5178117069170614
Cluster_65,2,-0.11831852358168149,0.38512005099861446
Cluster_65,3,-0.09473684210526316,0.48735599861159395
Cluster_65,4,-0.09063568010936433,0.5064810020764644
Cluster_65,5,-0.09917976760082024,0.4670730252681562
Cluster_65,6,-0.11455912508544089,0.4005051754496043
Cluster_65,7,-0.0028708133971291866,0.9832466994991192
Cluster_65,8,0.11148325358851675,0.41335582404684335
Cluster_65,9,0.18544087491455916,0.1712135357034805
Cluster_65,10,0.1739576213260424,0.19976522218179138
Cluster_65,11,0.1342447026657553,0.32393121753250487
Cluster_65,12,-0.04278879015721121,0.7541868557620928
Cluster_66,0,0.27269817561079696,0.005099787566572309
Cluster_66,1,0.43991251466979625,2.974706286114132e-06
Cluster_66,2,0.3977595220313667,2.899534027360482e-05
Cluster_66,3,0.38638642910487575,5.0941527883225514e-05
Cluster_66,4,0.47811799850634806,2.8528356640376477e-07
Cluster_66,5,0.4544116078096661,1.2632748912709969e-06
Cluster_66,6,0.4900885522244746,1.288259484105915e-07
Cluster_66,7,0.5288274831964154,7.898606824772566e-09
Cluster_66,8,0.5392297023364985,3.510160639566084e-09
Cluster_66,9,0.4532700309399339,1.3533403439269756e-06
Cluster_66,10,0.4855222447455458,1.7509190701907735e-07
Cluster_66,11,0.28025178704790354,0.003958440447599633
Cluster_66,12,0.14217433052384512,0.14995226352733015
Cluster_67,0,-0.2672268907563025,0.1265518107087857
Cluster_67,1,-0.18899923605805957,0.2843901478311614
Cluster_67,2,-0.26019862490450724,0.1372285104157411
Cluster_67,3,-0.15630252100840336,0.3773736889181889
Cluster_67,4,-0.04568372803666921,0.7975263945396821
Cluster_67,5,-0.03284950343773873,0.8536770092315364
Cluster_67,6,-0.049350649350649346,0.7816521892956636
Cluster_67,7,-0.031932773109243695,0.8577183494279177
Cluster_67,8,0.12757830404889228,0.4721260965952049
Cluster_67,9,0.08785332314744079,0.6212605602324257
Cluster_67,10,0.147440794499618,0.4053384595329308
Cluster_67,11,0.08082505729564553,0.6495383840772346
Cluster_67,12,0.2430863254392666,0.1659643453351613
Cluster_68,0,-0.2911877394636015,0.13274435318654662
Cluster_68,1,-0.19704433497536944,0.3148867290910068
Cluster_68,2,-0.1986863711001642,0.3107894288987766
Cluster_68,3,-0.15216201423097975,0.4395378851533408
Cluster_68,4,0.06622879036672139,0.7377458166496891
Cluster_68,5,0.17350848385331144,0.37724393092200503
Cluster_68,6,0.1412151067323481,0.4735123340459825
Cluster_68,7,0.1893814997263273,0.33444633233645993
Cluster_68,8,0.2742200328407225,0.15791517476134653
Cluster_68,9,0.2282430213464696,0.24273266653669612
Cluster_68,10,0.21018062397372742,0.2830407732184888
Cluster_68,11,0.39025725232621783,0.04006113976715791
Cluster_68,12,0.08155446086480568,0.6799297727015543
Cluster_69,0,0.10208396254907884,0.5147955096944623
Cluster_69,1,0.10299003322259137,0.5110515127281414
Cluster_69,2,0.15403201449713078,0.3240380429934404
Cluster_69,3,0.2606463304137723,0.09138677406543244
Cluster_69,4,0.0759589247961341,0.6283014321997131
Cluster_69,5,-0.04907882814859559,0.7546329267039743
Cluster_69,6,-0.11008758683177289,0.482204702092489
Cluster_69,7,0.009060706735125339,0.9540151809637689
Cluster_69,8,0.16837813349441255,0.28044385057658866
Cluster_69,9,0.1969193597100574,0.20563057453706152
Cluster_69,10,0.08486861975234068,0.5884389573618439
Cluster_69,11,0.1356085774690426,0.3859109818458083
Cluster_69,12,0.32165508909694956,0.03543635680511905
Cluster_70,0,-0.060142906936214706,0.4632099710976245
Cluster_70,1,-0.06682119205298012,0.41495733125143686
Cluster_70,2,-0.04556988497734402,0.5784791349456251
Cluster_70,3,-0.07807947019867549,0.3406207750765379
Cluster_70,4,-0.13230393865458345,0.1053622777759373
Cluster_70,5,-0.09823283373997908,0.23014748155770304
Cluster_70,6,-0.09865458347856396,0.22814299743140232
Cluster_70,7,-0.059166957127919126,0.4705118028444554
Cluster_70,8,0.019752527012896478,0.8097646874795098
Cluster_70,9,0.06495294527710002,0.42815091526575655
Cluster_70,10,0.041150226559776924,0.6158975229070843
Cluster_70,11,0.06867201115371209,0.402124420439969
Cluster_70,12,-0.06348902056465666,0.4386559457900895
Cluster_71,0,-0.21568627450980393,0.40574068863392776
Cluster_71,1,-0.38970588235294124,0.12203439858782986
Cluster_71,2,-0.40196078431372556,0.10973047964744011
Cluster_71,3,-0.3651960784313726,0.14947236965165753
Cluster_71,4,-0.37009803921568635,0.1436754727309515
Cluster_71,5,-0.47058823529411764,0.0565941087969964
Cluster_71,6,-0.6299019607843138,0.006727929621734702
Cluster_71,7,-0.41421568627450983,0.09833118794961317
Cluster_71,8,0.2058823529411765,0.4279148531427077
Cluster_71,9,0.38970588235294124,0.12203439858782986
Cluster_71,10,0.26470588235294124,0.3045422200057608
Cluster_71,11,0.25980392156862747,0.31391716151942517
Cluster_71,12,-0.4534313725490197,0.06754818013371684
Cluster_72,0,-0.06493506493506493,0.7797509033508971
Cluster_72,1,-0.08051948051948052,0.7286240142042281
Cluster_72,2,-0.01948051948051948,0.9332057914291583
Cluster_72,3,-0.023376623376623374,0.9198848317686953
Cluster_72,4,0.05584415584415584,0.8099992137199937
Cluster_72,5,0.06363636363636363,0.7840544504932396
Cluster_72,6,0.2584415584415584,0.2579885873988544
Cluster_72,7,0.08831168831168833,0.7034559950013928
Cluster_72,8,-0.07012987012987014,0.7625997832797398
Cluster_72,9,-0.033766233766233764,0.8844723124673912
Cluster_72,10,0.07662337662337662,0.7413113765158403
Cluster_72,11,-0.03636363636363636,0.8756496301383224
Cluster_72,12,-0.06883116883116883,0.7668778725128099
Cluster_73,0,0.3141011789903914,0.02632333449719328
Cluster_73,1,0.3610650917029129,0.009992548535151751
Cluster_73,2,0.34987634767222014,0.012749148854817519
Cluster_73,3,0.35131695849162264,0.012361194928954123
Cluster_73,4,0.3832504983217114,0.006010550369776559
Cluster_73,5,0.37964897127320507,0.0065429031814190144
Cluster_73,6,0.39592787353245334,0.004425255874655253
Cluster_73,7,0.38718816789474486,0.005472119002070379
Cluster_73,8,0.14209224715373311,0.32494975344938715
Cluster_73,9,0.17825157872073583,0.21553210216438698
Cluster_73,10,0.059305145398736187,0.6824629420519475
Cluster_73,11,-0.015222454325019735,0.9164372884154077
Cluster_73,12,0.17508223491805033,0.22393717355398007
Cluster_74,0,-0.23220558796114205,0.06935653646833037
Cluster_74,1,-0.14102063687044744,0.2742733533445386
Cluster_74,2,-0.11893579784627199,0.35719850232428985
Cluster_74,3,-0.11163294343690951,0.38768974100194054
Cluster_74,4,-0.09083239949851854,0.48260863015442124
Cluster_74,5,0.009090794626827055,0.9440936407876096
Cluster_74,6,-0.09234333489355905,0.475324830587054
Cluster_74,7,-0.18964757433416773,0.13985499545499588
Cluster_74,8,-0.05905239168949985,0.6484515118558924
Cluster_74,9,0.031981465861690754,0.8050935261929247
Cluster_74,10,0.06078996739379643,0.6388166669007518
Cluster_74,11,0.16048652120988596,0.21274592829611086
Cluster_74,12,-0.05482177258338643,0.6721488204785763
Cluster_75,0,-0.12149292149292151,0.48027970990140934
Cluster_75,1,0.02908622908622909,0.8662734808563062
Cluster_75,2,-0.0362934362934363,0.8335548618903379
Cluster_75,3,-0.025482625482625483,0.8827187682882669
Cluster_75,4,0.04144144144144144,0.8103485706964579
Cluster_75,5,0.08314028314028314,0.6297542432480621
Cluster_75,6,-0.14774774774774774,0.3898251805510229
Cluster_75,7,-0.17837837837837842,0.29793320750242175
Cluster_75,8,-0.21235521235521235,0.2137186167313339
Cluster_75,9,-0.06615186615186616,0.7014796486641083
Cluster_75,10,0.04298584298584299,0.8034166758806163
Cluster_75,11,0.1824967824967825,0.28673324145792733
Cluster_75,12,0.051994851994851994,0.7632902579093083
Cluster_76,0,0.10990990990990991,0.5233930887934501
Cluster_76,1,-0.10733590733590735,0.5332245528526888
Cluster_76,2,0.005148005148005148,0.9762280817082978
Cluster_76,3,0.049163449163449176,0.775841441490009
Cluster_76,4,0.039639639639639644,0.8184537385989099
Cluster_76,5,-0.09369369369369371,0.5867714738199759
Cluster_76,6,-0.11634491634491637,0.49920962351250175
Cluster_76,7,-0.18532818532818532,0.2791929194520186
Cluster_76,8,-0.287001287001287,0.08966859543294613
Cluster_76,9,-0.14362934362934363,0.4033190622343268
Cluster_76,10,-0.10733590733590735,0.5332245528526888
Cluster_76,11,0.007207207207207207,0.9667238292927838
Cluster_76,12,-0.08416988416988418,0.6255045666687737
Cluster_77,0,-0.1431451612903226,0.4423592092878864
Cluster_77,1,-0.018548387096774192,0.9211085369838281
Cluster_77,2,-0.0008064516129032259,0.996564634679463
Cluster_77,3,0.05604838709677419,0.7645771768166629
Cluster_77,4,-0.022580645161290325,0.9040297757655772
Cluster_77,5,0.11048387096774194,0.5540614012210079
Cluster_77,6,0.0774193548387097,0.6789024982373919
Cluster_77,7,0.2556451612903226,0.1651153390522969
Cluster_77,8,0.3580645161290323,0.04794870969651126
